id,number of bedrooms,number of bathrooms,living area,waterfront present,condition of the house,Distance from the airport,Number of schools nearby,Lattitude,Longitude,Price
6762830868.0,4.0,1.0,1220.0,0.0,4.0,66.0,1.0,52.5529,-114.473,199000
6762831153.0,3.0,1.0,1010.0,0.0,3.0,53.0,3.0,52.5538,-114.33,179900
6762831579.0,2.0,1.0,670.0,0.0,4.0,69.0,1.0,52.7543,-114.548,107000
6762831580.0,3.0,1.5,910.0,0.0,3.0,74.0,1.0,52.7538,-114.546,107000
6762810072.0,4.0,3.5,4860.0,0.0,3.0,65.0,2.0,52.8472,-114.42,2950000
6762810414.0,4.0,2.3,2920.0,0.0,4.0,50.0,1.0,52.8537,-114.418,1650000
6762810648.0,4.0,2.5,4070.0,0.0,4.0,56.0,2.0,52.9138,-114.517,1400000
6762811093.0,4.0,3.5,4190.0,0.0,3.0,50.0,3.0,52.7818,-114.286,1160000
6762812027.0,3.0,1.8,2170.0,0.0,5.0,70.0,1.0,52.8837,-114.385,907000
6762812875.0,3.0,2.0,2870.0,0.0,4.0,73.0,1.0,52.9113,-114.465,810000
6762812986.0,3.0,2.5,2760.0,0.0,3.0,76.0,3.0,52.906,-114.462,800000
6762813263.0,6.0,2.5,3250.0,0.0,3.0,68.0,1.0,52.9235,-114.47,779000
6762813397.0,4.0,2.8,3630.0,0.0,4.0,71.0,3.0,52.796,-114.415,769000
6762813412.0,3.0,2.5,2270.0,0.0,3.0,75.0,1.0,52.8985,-114.327,766000
6762814521.0,4.0,2.5,2460.0,0.0,3.0,55.0,3.0,52.9348,-114.299,693000
6762814681.0,5.0,2.3,2120.0,0.0,4.0,78.0,3.0,52.874,-114.543,682000
6762814868.0,5.0,3.0,4180.0,0.0,3.0,76.0,2.0,52.9133,-114.23,673200
6762815580.0,4.0,2.5,2470.0,0.0,4.0,65.0,1.0,52.8188,-114.201,635000
6762816691.0,3.0,1.8,2170.0,0.0,3.0,74.0,3.0,52.5994,-114.255,585000
6762817207.0,3.0,3.0,1850.0,0.0,3.0,69.0,2.0,52.8586,-114.243,565000
6762817783.0,2.0,2.0,1370.0,0.0,3.0,77.0,3.0,52.9021,-114.577,548000
6762817844.0,4.0,2.5,2080.0,0.0,3.0,73.0,2.0,52.8003,-114.188,545000
6762818197.0,4.0,2.8,2790.0,0.0,3.0,58.0,3.0,52.7138,-113.963,533380
6762818198.0,4.0,2.5,2770.0,0.0,3.0,63.0,3.0,52.7115,-113.958,533300
6762818538.0,3.0,1.5,1580.0,0.0,4.0,68.0,3.0,52.9096,-114.583,524500
6762818926.0,3.0,1.8,1690.0,0.0,3.0,67.0,3.0,52.8846,-114.239,509900
6762818995.0,2.0,1.0,1020.0,0.0,4.0,73.0,3.0,52.9081,-114.553,505000
6762819064.0,3.0,1.0,1160.0,0.0,4.0,54.0,2.0,52.9018,-114.481,501000
6762819721.0,3.0,1.8,2110.0,0.0,4.0,74.0,1.0,52.9644,-114.436,483000
6762819791.0,3.0,1.5,2100.0,0.0,4.0,63.0,3.0,52.9892,-114.42,480000
6762819968.0,2.0,1.0,870.0,0.0,3.0,52.0,3.0,52.8998,-114.551,475000
6762820096.0,4.0,2.5,3361.0,0.0,3.0,56.0,3.0,52.5569,-114.355,471275
6762820416.0,2.0,2.3,1210.0,0.0,3.0,74.0,1.0,52.9083,-114.566,461100
6762820736.0,2.0,1.0,1220.0,0.0,3.0,77.0,1.0,52.7947,-114.46,452000
6762821377.0,3.0,1.0,1200.0,0.0,4.0,68.0,3.0,52.8181,-114.489,438000
6762821550.0,3.0,2.0,1520.0,0.0,3.0,68.0,2.0,52.8626,-114.223,434900
6762822183.0,3.0,2.3,1700.0,0.0,4.0,57.0,2.0,52.9514,-114.356,419000
6762822309.0,4.0,2.3,2240.0,0.0,4.0,78.0,2.0,52.7077,-114.332,415000
6762822310.0,3.0,1.5,1860.0,0.0,3.0,71.0,2.0,52.9924,-114.45,415000
6762822554.0,3.0,2.5,1890.0,0.0,3.0,70.0,3.0,52.8525,-114.248,409000
6762822653.0,4.0,2.5,2030.0,0.0,4.0,74.0,3.0,52.9621,-114.375,405000
6762822760.0,3.0,2.5,1520.0,0.0,3.0,73.0,1.0,52.9101,-114.351,402000
6762822846.0,4.0,2.5,2398.0,0.0,3.0,65.0,2.0,52.682,-114.394,400000
6762823657.0,3.0,1.8,1920.0,0.0,3.0,59.0,3.0,52.6844,-114.541,380000
6762824082.0,3.0,2.0,1860.0,0.0,3.0,78.0,3.0,52.9822,-114.494,370000
6762824231.0,3.0,2.3,1445.0,0.0,3.0,68.0,3.0,52.7639,-114.257,366000
6762824270.0,2.0,1.0,990.0,0.0,3.0,54.0,3.0,52.9552,-114.521,365000
6762824271.0,3.0,1.8,1410.0,0.0,5.0,77.0,3.0,52.7983,-114.368,365000
6762825424.0,5.0,2.5,2990.0,0.0,4.0,65.0,3.0,52.5904,-114.281,339950
6762826869.0,3.0,1.8,1560.0,0.0,4.0,56.0,3.0,52.719,-114.37,306000
6762827552.0,4.0,2.5,2340.0,0.0,2.0,67.0,1.0,52.5768,-114.281,290000
6762828203.0,3.0,1.8,1490.0,0.0,3.0,54.0,1.0,52.6117,-114.356,275000
6762828310.0,3.0,2.3,1830.0,0.0,3.0,73.0,2.0,52.4942,-114.409,273000
6762828704.0,3.0,1.5,1370.0,0.0,4.0,55.0,1.0,52.4327,-114.19,264950
6762828824.0,3.0,2.0,2710.0,0.0,3.0,79.0,3.0,52.7488,-114.563,260000
6762828825.0,3.0,1.8,1670.0,0.0,3.0,78.0,1.0,52.5557,-114.466,260000
6762829551.0,3.0,1.8,1540.0,0.0,4.0,77.0,1.0,52.6331,-114.391,244000
6762829743.0,1.0,1.0,530.0,0.0,5.0,67.0,2.0,52.9246,-114.547,238000
6762830058.0,3.0,1.0,1030.0,0.0,3.0,55.0,3.0,52.703,-114.514,229000
6762830436.0,4.0,1.8,1630.0,0.0,3.0,80.0,3.0,52.6248,-114.391,215000
6762830948.0,3.0,1.8,1260.0,0.0,2.0,69.0,2.0,52.7717,-114.547,194000
6762815446.0,3.0,1.0,1040.0,0.0,3.0,60.0,1.0,52.8761,-114.546,642000
6762812157.0,5.0,3.3,4100.0,0.0,3.0,76.0,1.0,52.8255,-114.164,890000
6762823658.0,5.0,1.8,1320.0,0.0,4.0,76.0,2.0,52.6237,-114.513,380000
6762825063.0,4.0,2.5,1950.0,0.0,3.0,54.0,3.0,52.6117,-114.225,348450
6762811221.0,3.0,2.0,3010.0,0.0,5.0,79.0,3.0,52.8647,-114.586,1100000
6762812109.0,3.0,2.3,2580.0,0.0,3.0,76.0,3.0,52.8413,-114.354,898000
6762816755.0,4.0,2.5,1840.0,0.0,3.0,69.0,3.0,52.8962,-114.273,583000
6762820830.0,3.0,2.3,1780.0,0.0,3.0,63.0,3.0,52.9586,-114.358,450000
6762821362.0,3.0,1.5,1050.0,0.0,3.0,76.0,1.0,52.9243,-114.48,438924
6762827623.0,3.0,2.3,1740.0,0.0,3.0,71.0,1.0,52.621,-114.506,289950
6762810073.0,4.0,3.3,3890.0,1.0,5.0,70.0,1.0,52.8908,-114.459,2950000
6762810280.0,4.0,5.0,5810.0,0.0,3.0,62.0,1.0,52.9178,-114.402,1880000
6762810608.0,4.0,3.8,4410.0,0.0,3.0,74.0,2.0,52.7727,-114.455,1440000
6762811552.0,4.0,2.0,2850.0,0.0,5.0,61.0,1.0,52.8192,-114.393,993000
6762812175.0,3.0,1.5,1250.0,0.0,4.0,78.0,2.0,52.8545,-114.388,888000
6762812203.0,4.0,2.3,2410.0,0.0,5.0,68.0,2.0,52.9027,-114.506,883000
6762812420.0,4.0,2.0,2380.0,0.0,3.0,63.0,3.0,52.7982,-114.465,855000
6762812722.0,4.0,3.3,4110.0,0.0,4.0,59.0,1.0,52.9682,-114.454,825000
6762812960.0,4.0,3.5,3290.0,0.0,3.0,59.0,2.0,52.7873,-114.21,801000
6762813075.0,3.0,3.5,3190.0,0.0,3.0,68.0,3.0,52.9268,-114.292,795000
6762813151.0,2.0,2.5,2390.0,0.0,4.0,59.0,2.0,52.7401,-114.581,787500
6762813347.0,5.0,2.8,3890.0,0.0,3.0,54.0,2.0,52.7707,-114.05,772500
6762813628.0,3.0,1.0,1640.0,0.0,4.0,57.0,3.0,52.8993,-114.529,750000
6762813629.0,3.0,1.8,1590.0,0.0,4.0,77.0,1.0,52.8155,-114.384,750000
6762813700.0,4.0,2.8,2490.0,0.0,4.0,57.0,1.0,52.8851,-114.534,749500
6762813829.0,5.0,3.5,2790.0,0.0,3.0,62.0,3.0,52.6684,-114.537,738000
6762813962.0,4.0,2.5,3290.0,0.0,3.0,58.0,1.0,52.8299,-114.166,728000
6762814007.0,3.0,2.5,2980.0,0.0,3.0,76.0,2.0,52.825,-114.206,725000
6762814241.0,3.0,2.0,1880.0,0.0,4.0,68.0,3.0,52.8718,-114.541,710000
6762814276.0,3.0,1.0,1750.0,0.0,4.0,79.0,3.0,52.9092,-114.5,707900
6762814365.0,4.0,3.5,3150.0,0.0,3.0,79.0,2.0,52.8266,-114.207,700000
6762814708.0,4.0,3.0,3150.0,0.0,3.0,70.0,1.0,52.8268,-114.207,680000
6762815267.0,4.0,3.0,2900.0,0.0,4.0,50.0,3.0,52.842,-114.309,650000
6762815405.0,4.0,2.3,2720.0,0.0,4.0,56.0,3.0,52.8151,-114.263,645000
6762815437.0,3.0,2.5,1770.0,0.0,3.0,50.0,2.0,52.9107,-114.554,643002
6762815581.0,3.0,2.3,2680.0,0.0,3.0,53.0,1.0,52.6787,-114.223,635000
6762815582.0,3.0,3.5,1730.0,0.0,3.0,53.0,2.0,52.8524,-114.516,635000
6762816101.0,4.0,2.8,2090.0,0.0,4.0,68.0,3.0,52.9172,-114.313,610000
6762816201.0,4.0,2.5,2430.0,0.0,5.0,78.0,2.0,53.0061,-114.475,605000
6762817033.0,3.0,1.5,1680.0,0.0,4.0,72.0,2.0,52.8016,-114.417,572000
6762817069.0,3.0,1.5,1980.0,0.0,4.0,70.0,2.0,52.5702,-114.236,570000
6762817208.0,3.0,2.5,2030.0,0.0,3.0,71.0,3.0,52.6242,-114.705,565000
6762817885.0,5.0,1.0,1690.0,0.0,3.0,78.0,3.0,52.9046,-114.515,544500
6762818034.0,3.0,2.5,2830.0,0.0,3.0,53.0,3.0,52.9682,-114.165,539000
6762818274.0,4.0,3.0,2240.0,0.0,5.0,71.0,1.0,52.7898,-114.46,530000
6762818743.0,4.0,2.5,2280.0,0.0,5.0,57.0,1.0,52.7692,-114.376,515000
6762819124.0,2.0,1.0,930.0,0.0,4.0,61.0,1.0,52.9033,-114.486,500000
6762819645.0,3.0,1.0,1020.0,0.0,3.0,72.0,3.0,52.9087,-114.475,485000
6762819896.0,3.0,1.0,960.0,0.0,4.0,72.0,2.0,52.9058,-114.559,477000
6762819969.0,3.0,1.5,2480.0,0.0,5.0,56.0,3.0,52.7875,-114.493,475000
6762820457.0,3.0,1.0,1140.0,0.0,3.0,53.0,2.0,52.9197,-114.527,460000
6762820694.0,3.0,1.8,1550.0,0.0,5.0,52.0,2.0,52.95,-114.507,453500
6762821016.0,3.0,1.0,1270.0,0.0,3.0,70.0,1.0,52.9003,-114.34,447000
6762821881.0,3.0,2.3,1800.0,0.0,3.0,75.0,1.0,52.9884,-114.335,425000
6762822085.0,3.0,1.8,1770.0,0.0,3.0,63.0,3.0,52.9435,-114.505,420000
6762822252.0,4.0,2.5,2890.0,0.0,3.0,79.0,1.0,52.5794,-114.234,416000
6762822422.0,3.0,2.5,1553.0,0.0,3.0,52.0,1.0,52.9349,-114.53,412000
6762822491.0,3.0,2.5,1830.0,0.0,3.0,73.0,1.0,52.8322,-114.211,410000
6762822542.0,4.0,3.0,2430.0,0.0,3.0,55.0,3.0,52.5858,-114.203,409950
6762823223.0,3.0,2.3,1790.0,0.0,3.0,66.0,2.0,52.9484,-114.416,392000
6762823373.0,2.0,1.0,840.0,0.0,4.0,71.0,2.0,52.7789,-114.461,389100
6762823492.0,3.0,2.3,1630.0,0.0,3.0,72.0,2.0,52.9204,-114.537,385000
6762823542.0,3.0,1.0,1540.0,0.0,4.0,76.0,2.0,52.752,-114.565,384950
6762823659.0,3.0,2.3,1600.0,0.0,4.0,60.0,2.0,52.4291,-114.203,380000
6762823881.0,3.0,2.5,1330.0,0.0,3.0,50.0,3.0,52.9135,-114.577,375000
6762824568.0,3.0,3.3,1410.0,0.0,3.0,73.0,2.0,52.9483,-114.507,358000
6762824820.0,4.0,1.0,1430.0,0.0,3.0,60.0,2.0,52.9717,-114.362,351000
6762824890.0,4.0,3.0,3380.0,0.0,3.0,75.0,1.0,52.7801,-114.451,350000
6762825477.0,4.0,2.3,2700.0,0.0,3.0,62.0,1.0,52.4387,-114.199,338150
6762825680.0,5.0,3.0,1980.0,0.0,3.0,80.0,2.0,52.7473,-114.465,333800
6762825790.0,2.0,1.0,800.0,0.0,3.0,59.0,3.0,52.9279,-114.515,330000
6762826278.0,5.0,1.0,1740.0,0.0,4.0,70.0,3.0,52.7109,-114.343,320000
6762826435.0,3.0,1.8,1600.0,0.0,3.0,77.0,1.0,52.5572,-114.545,316500
6762827120.0,3.0,2.5,1320.0,0.0,3.0,74.0,1.0,52.7655,-114.473,300000
6762827121.0,3.0,2.0,1310.0,0.0,3.0,67.0,3.0,52.9596,-114.431,300000
6762827333.0,4.0,2.5,1780.0,0.0,3.0,53.0,1.0,52.5965,-114.207,296000
6762827427.0,3.0,2.5,1860.0,0.0,3.0,75.0,1.0,52.5857,-114.249,294900
6762827781.0,4.0,1.8,1440.0,0.0,5.0,77.0,2.0,52.6871,-114.535,285000
6762828158.0,4.0,2.8,2170.0,0.0,3.0,80.0,2.0,52.6041,-114.379,275436
6762828307.0,3.0,1.8,1710.0,0.0,4.0,79.0,2.0,52.6394,-114.365,273148
6762828414.0,3.0,1.5,1610.0,0.0,3.0,77.0,3.0,52.9827,-114.496,270000
6762828475.0,3.0,2.5,1480.0,0.0,4.0,69.0,1.0,52.5593,-114.191,269950
6762828507.0,2.0,1.0,770.0,0.0,3.0,70.0,3.0,52.9847,-114.513,269000
6762828779.0,2.0,1.0,750.0,0.0,4.0,61.0,1.0,52.7027,-114.388,261000
6762829481.0,3.0,3.0,1990.0,0.0,3.0,54.0,2.0,52.5799,-114.486,245000
6762829828.0,4.0,1.0,1610.0,0.0,3.0,71.0,1.0,52.5051,-114.442,235000
6762829977.0,3.0,1.0,1120.0,0.0,3.0,56.0,2.0,52.7412,-114.549,230000
6762830650.0,3.0,2.5,1520.0,0.0,3.0,65.0,2.0,52.7545,-114.52,207000
6762831307.0,4.0,1.0,1220.0,0.0,3.0,74.0,1.0,52.7224,-114.427,165000
6762831583.0,3.0,1.0,840.0,0.0,3.0,54.0,2.0,52.5577,-114.533,105000
6762810149.0,4.0,2.3,4370.0,0.0,4.0,73.0,2.0,52.9178,-114.405,2350000
6762810721.0,4.0,3.3,5370.0,0.0,4.0,77.0,3.0,52.635,-114.521,1350000
6762810982.0,4.0,3.3,4330.0,0.0,3.0,63.0,3.0,52.8309,-114.201,1210000
6762811148.0,4.0,2.5,3370.0,0.0,3.0,53.0,3.0,52.8891,-114.337,1140000
6762811525.0,4.0,2.5,3030.0,0.0,3.0,73.0,1.0,52.8995,-114.456,998000
6762811965.0,5.0,2.8,3170.0,0.0,3.0,61.0,2.0,52.8237,-114.251,919950
6762812612.0,3.0,2.5,2230.0,0.0,3.0,59.0,3.0,52.788,-114.455,836500
6762812846.0,4.0,2.5,3320.0,0.0,3.0,64.0,2.0,52.8547,-114.206,813000
6762813154.0,4.0,3.0,2530.0,0.0,3.0,78.0,3.0,52.8587,-114.49,785950
6762813264.0,3.0,1.8,1990.0,0.0,3.0,60.0,3.0,52.88,-114.605,779000
6762813968.0,3.0,2.3,2180.0,0.0,5.0,54.0,3.0,52.8712,-114.492,727000
6762814165.0,4.0,2.5,2970.0,0.0,3.0,77.0,3.0,52.9017,-114.215,715000
6762814242.0,4.0,2.8,2710.0,0.0,4.0,54.0,1.0,52.8136,-114.236,710000
6762814298.0,4.0,3.0,3150.0,0.0,3.0,50.0,3.0,52.8259,-114.208,705000
6762814366.0,3.0,1.8,2600.0,0.0,4.0,58.0,1.0,52.5702,-114.236,700000
6762814498.0,5.0,3.3,3940.0,0.0,3.0,68.0,3.0,52.7735,-114.078,695000
6762814562.0,3.0,1.8,1600.0,0.0,3.0,72.0,1.0,52.8648,-114.471,690000
6762814985.0,4.0,3.5,3770.0,0.0,3.0,50.0,3.0,52.5852,-114.18,665000
6762814986.0,3.0,2.5,2330.0,0.0,3.0,72.0,3.0,52.885,-114.277,665000
6762815901.0,3.0,1.8,1458.0,0.0,3.0,66.0,1.0,52.822,-114.483,620000
6762816004.0,3.0,2.5,1980.0,0.0,3.0,52.0,2.0,52.7756,-114.206,615000
6762816202.0,3.0,2.5,2010.0,0.0,3.0,61.0,2.0,52.775,-114.205,605000
6762816319.0,3.0,2.3,2100.0,0.0,4.0,71.0,1.0,52.8368,-114.302,600000
6762816455.0,2.0,1.8,2470.0,0.0,4.0,73.0,3.0,52.7899,-114.568,597000
6762816543.0,4.0,2.5,1690.0,0.0,4.0,67.0,2.0,52.9125,-114.569,591500
6762816623.0,3.0,2.5,2940.0,0.0,3.0,51.0,3.0,52.8981,-114.374,589000
6762816624.0,3.0,2.5,2250.0,0.0,3.0,58.0,3.0,52.8208,-114.207,589000
6762816692.0,4.0,2.5,3110.0,0.0,3.0,72.0,3.0,52.7708,-114.051,585000
6762816896.0,3.0,1.8,1740.0,0.0,5.0,69.0,3.0,52.807,-114.585,577000
6762817444.0,2.0,1.0,1220.0,0.0,3.0,66.0,2.0,52.9257,-114.554,555950
6762817766.0,2.0,1.0,1510.0,0.0,4.0,56.0,1.0,52.9512,-114.521,549000
6762817845.0,3.0,2.5,1280.0,0.0,3.0,68.0,3.0,52.892,-114.514,545000
6762817969.0,3.0,2.5,2520.0,0.0,3.0,51.0,3.0,52.7964,-114.549,540000
6762817970.0,2.0,1.3,1230.0,0.0,3.0,74.0,2.0,52.8493,-114.494,540000
6762818035.0,3.0,2.0,2350.0,0.0,3.0,60.0,3.0,52.8827,-114.139,539000
6762818141.0,2.0,2.0,1510.0,0.0,3.0,61.0,3.0,52.8715,-114.591,535000
6762818275.0,2.0,2.5,1900.0,0.0,3.0,69.0,1.0,52.9329,-114.205,530000
6762818566.0,2.0,2.3,1430.0,0.0,3.0,69.0,2.0,52.9065,-114.491,522500
6762818674.0,4.0,2.5,2160.0,0.0,3.0,79.0,1.0,52.9738,-114.436,518000
6762818808.0,3.0,2.3,2260.0,0.0,3.0,74.0,2.0,52.9957,-114.321,514000
6762819240.0,3.0,1.5,1360.0,0.0,4.0,50.0,3.0,52.7997,-114.367,499950
6762819319.0,3.0,3.0,2060.0,0.0,3.0,56.0,3.0,52.8843,-114.563,497000
6762819367.0,2.0,1.5,1920.0,0.0,3.0,55.0,3.0,52.8797,-114.583,495000
6762819753.0,2.0,2.3,1290.0,0.0,3.0,75.0,1.0,52.9018,-114.572,481000
6762819792.0,3.0,2.5,2270.0,0.0,3.0,76.0,3.0,52.7629,-114.069,480000
6762819897.0,4.0,1.5,1380.0,0.0,3.0,54.0,2.0,52.9393,-114.496,477000
6762819970.0,4.0,1.0,1420.0,0.0,3.0,75.0,1.0,52.9144,-114.492,475000
6762819971.0,3.0,1.5,1480.0,0.0,3.0,67.0,3.0,52.8214,-114.326,475000
6762820233.0,3.0,2.3,1420.0,0.0,3.0,59.0,1.0,52.9101,-114.538,467000
6762820458.0,3.0,2.3,2080.0,0.0,3.0,75.0,1.0,52.9806,-114.253,460000
6762820976.0,3.0,2.5,1690.0,0.0,3.0,50.0,2.0,52.9068,-114.219,449000
6762821187.0,3.0,2.5,2360.0,0.0,3.0,61.0,3.0,52.767,-114.061,441500
6762821484.0,4.0,1.5,1510.0,0.0,3.0,56.0,2.0,52.9421,-114.404,435000
6762821882.0,3.0,1.0,1550.0,0.0,4.0,62.0,3.0,52.7687,-114.455,425000
6762822086.0,2.0,1.0,930.0,0.0,4.0,58.0,3.0,52.9252,-114.465,420000
6762822311.0,2.0,1.0,880.0,0.0,3.0,66.0,3.0,52.8875,-114.592,415000
6762822492.0,3.0,2.5,3040.0,0.0,3.0,76.0,1.0,52.5808,-114.353,410000
6762822569.0,2.0,1.0,810.0,0.0,5.0,60.0,1.0,52.9646,-114.542,408000
6762822580.0,5.0,2.0,2740.0,0.0,3.0,52.0,1.0,52.9652,-114.487,407500
6762822590.0,3.0,2.3,1430.0,0.0,3.0,54.0,3.0,52.9216,-114.531,407000
6762822847.0,3.0,2.3,1180.0,0.0,3.0,62.0,3.0,52.9412,-114.428,400000
6762823277.0,3.0,1.0,1000.0,0.0,3.0,75.0,1.0,52.9442,-114.509,390000
6762823596.0,3.0,2.3,1450.0,0.0,3.0,62.0,2.0,52.9911,-114.423,382000
6762823660.0,3.0,3.3,1450.0,0.0,3.0,59.0,3.0,52.7964,-114.56,380000
6762823882.0,2.0,1.0,1010.0,0.0,3.0,65.0,2.0,52.8138,-114.572,375000
6762824437.0,4.0,2.5,2340.0,0.0,3.0,62.0,1.0,52.604,-114.315,360000
6762825165.0,3.0,2.5,1870.0,0.0,3.0,80.0,3.0,52.6821,-114.311,345000
6762825166.0,3.0,2.5,1620.0,0.0,3.0,74.0,1.0,52.966,-114.155,345000
6762825338.0,4.0,2.3,2530.0,0.0,3.0,68.0,2.0,52.6239,-114.367,340000
6762825791.0,2.0,1.0,720.0,0.0,3.0,72.0,3.0,52.7567,-114.222,330000
6762825936.0,3.0,2.3,2020.0,0.0,3.0,59.0,1.0,52.6128,-114.213,328000
6762826230.0,4.0,2.3,1800.0,0.0,4.0,66.0,1.0,52.624,-114.373,321000
6762826402.0,3.0,2.3,1410.0,0.0,3.0,76.0,2.0,52.6283,-114.5,318000
6762826426.0,6.0,3.5,2120.0,0.0,5.0,77.0,2.0,52.7088,-114.417,317000
6762826708.0,1.0,1.0,570.0,0.0,2.0,80.0,1.0,52.7817,-114.575,310000
6762827300.0,3.0,2.3,2110.0,0.0,3.0,77.0,1.0,52.5388,-114.531,298700
6762827334.0,3.0,1.8,1360.0,0.0,5.0,70.0,3.0,52.6651,-114.363,296000
6762827343.0,3.0,1.8,1590.0,0.0,3.0,75.0,2.0,52.7117,-114.47,295500
6762828640.0,4.0,3.0,1730.0,0.0,3.0,65.0,1.0,52.7038,-114.454,265000
6762828926.0,4.0,2.0,2300.0,0.0,4.0,74.0,3.0,52.5582,-114.522,258750
6762828936.0,3.0,2.5,1730.0,0.0,3.0,74.0,1.0,52.4921,-114.498,258000
6762828962.0,3.0,1.0,1450.0,0.0,5.0,70.0,1.0,52.6599,-114.389,257000
6762829338.0,3.0,1.0,1100.0,0.0,3.0,74.0,1.0,52.7733,-114.473,249900
6762829769.0,3.0,2.5,1490.0,0.0,3.0,57.0,1.0,52.6624,-114.387,237000
6762830150.0,3.0,1.0,1790.0,0.0,3.0,50.0,2.0,52.738,-114.527,225000
6762810048.0,5.0,4.8,6200.0,1.0,4.0,75.0,1.0,52.835,-114.302,3300000
6762810395.0,4.0,3.8,4490.0,0.0,3.0,51.0,1.0,52.8706,-114.346,1680000
6762810900.0,6.0,3.3,3750.0,0.0,5.0,77.0,2.0,52.9299,-114.583,1250000
6762811358.0,2.0,3.0,2330.0,0.0,5.0,60.0,3.0,52.8616,-114.472,1050000
6762811603.0,4.0,4.3,3250.0,0.0,3.0,75.0,1.0,52.8622,-114.393,980000
6762812179.0,6.0,2.3,3830.0,0.0,5.0,58.0,3.0,52.8149,-114.303,887000
6762812604.0,6.0,2.5,3760.0,0.0,3.0,70.0,1.0,52.9276,-114.571,838300
6762812904.0,3.0,2.0,1750.0,0.0,3.0,62.0,3.0,52.8719,-114.558,808250
6762812957.0,4.0,2.3,2130.0,0.0,4.0,68.0,3.0,52.7972,-114.351,802000
6762813373.0,3.0,2.5,2900.0,0.0,3.0,73.0,3.0,52.8008,-114.343,770000
6762813426.0,4.0,2.5,3300.0,0.0,4.0,51.0,3.0,52.9419,-114.555,765000
6762813858.0,4.0,1.8,2100.0,0.0,3.0,80.0,3.0,52.8379,-114.385,735000
6762814961.0,4.0,2.5,2860.0,0.0,3.0,80.0,3.0,52.8367,-114.207,666500
6762814962.0,3.0,2.5,3000.0,0.0,4.0,72.0,2.0,52.8081,-114.483,666000
6762815218.0,3.0,2.0,1940.0,0.0,5.0,63.0,2.0,52.7964,-114.579,651000
6762815406.0,4.0,1.8,1550.0,0.0,4.0,50.0,1.0,52.8095,-114.425,645000
6762815790.0,3.0,2.8,2240.0,0.0,3.0,60.0,2.0,52.8544,-114.516,625000
6762815846.0,4.0,3.0,1540.0,0.0,5.0,59.0,1.0,52.9028,-114.586,624000
6762815970.0,5.0,3.5,3560.0,0.0,3.0,61.0,2.0,52.7842,-114.549,616950
6762816172.0,4.0,1.8,1770.0,0.0,3.0,60.0,1.0,52.8508,-114.289,606150
6762816950.0,5.0,1.8,2980.0,0.0,4.0,66.0,1.0,52.7208,-114.249,575000
6762817144.0,4.0,2.5,3010.0,0.0,3.0,52.0,3.0,52.7512,-114.382,568500
6762817209.0,5.0,3.5,2700.0,0.0,4.0,53.0,1.0,52.9472,-114.539,565000
6762817343.0,3.0,1.8,1480.0,0.0,3.0,74.0,1.0,52.9492,-114.122,560000
6762817464.0,3.0,2.5,2160.0,0.0,3.0,70.0,1.0,52.8051,-114.204,555000
6762817620.0,4.0,3.0,2670.0,0.0,3.0,51.0,1.0,52.8084,-114.567,550000
6762817971.0,4.0,3.5,3510.0,0.0,3.0,76.0,1.0,52.7468,-114.06,540000
6762817972.0,4.0,2.5,2710.0,0.0,3.0,61.0,3.0,52.7464,-114.065,540000
6762818142.0,3.0,1.0,1330.0,0.0,4.0,51.0,1.0,52.782,-114.08,535000
6762818276.0,3.0,1.8,1680.0,0.0,4.0,60.0,2.0,52.8328,-114.357,530000
6762818277.0,3.0,2.0,3080.0,0.0,4.0,72.0,1.0,52.6995,-114.556,530000
6762818358.0,5.0,1.8,2140.0,0.0,3.0,77.0,3.0,52.8925,-114.368,528000
6762818381.0,4.0,2.3,2330.0,0.0,3.0,76.0,1.0,52.9963,-114.405,527000
6762818744.0,4.0,2.5,2030.0,0.0,4.0,71.0,3.0,52.6713,-114.535,515000
6762818962.0,3.0,1.0,1180.0,0.0,3.0,63.0,2.0,52.9153,-114.476,507000
6762818996.0,3.0,1.5,1830.0,0.0,3.0,55.0,3.0,52.8577,-114.162,505000
6762819027.0,3.0,2.5,1820.0,0.0,3.0,62.0,1.0,52.8823,-114.536,504500
6762819274.0,3.0,2.5,1610.0,0.0,3.0,56.0,3.0,52.9076,-114.508,499000
6762820197.0,3.0,2.3,1820.0,0.0,3.0,63.0,1.0,52.9508,-114.426,469000
6762820831.0,5.0,3.5,3931.0,0.0,3.0,76.0,2.0,52.5308,-114.576,450000
6762821250.0,1.0,1.0,850.0,0.0,4.0,78.0,2.0,52.557,-114.229,440000
6762821317.0,4.0,2.5,1540.0,0.0,3.0,75.0,1.0,52.7826,-114.189,439990
6762821342.0,3.0,2.3,2230.0,0.0,5.0,60.0,2.0,52.7378,-114.426,439000
6762821378.0,4.0,2.5,1970.0,0.0,3.0,58.0,2.0,52.7193,-114.328,438000
6762821551.0,3.0,2.0,1520.0,0.0,3.0,66.0,1.0,53.007,-114.552,434900
6762821561.0,3.0,1.8,1540.0,0.0,4.0,50.0,2.0,52.9285,-114.538,433500
6762822025.0,3.0,2.0,1300.0,0.0,3.0,63.0,3.0,52.9223,-114.522,422500
6762822602.0,3.0,2.0,1380.0,0.0,4.0,57.0,3.0,52.8251,-114.226,406430
6762823562.0,3.0,1.0,1180.0,0.0,4.0,76.0,2.0,52.9567,-114.431,383001
